Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status
A42B4AE8,Robotics,2017,USA,Boston,Series B,17.29,198.75,6.74,0.53,27.4,43,0,43,Tier 2 (Mid-size VC),High,Independent
52BDF9F6,ClimateTech,2018,UK,Cambridge,Post-IPO,1138.2,4411.34,294.19,69.34,16.4,4674,0,4674,Tier 2 (Mid-size VC),Medium,Acquired
3C45CD70,FinTech,2012,Germany,Munich,Series A,9.49,63.97,7.55,0.38,19.8,37,0,37,Tier 2 (Mid-size VC),Low,Acquired
4496184B,HealthTech,2023,Israel,Jerusalem,Series B,15.18,94.49,4.03,1.47,9.7,78,0,78,Tier 2 (Mid-size VC),High,Closed
D656D07A,EdTech,2022,China,Hangzhou,Post-IPO,148.37,1339.39,51.77,7.26,20.2,373,0,373,Tier 3 (Angel/Seed),Low,Closed
20F5704A,Cybersecurity,2019,USA,Miami,Series B,7.91,66.76,2.93,0.5,13.2,25,2,23,Corporate VC (e.g. Google Ventures),Medium,Independent
03A236D6,EdTech,2020,UK,London,Seed,0.41,15.11,0.92,0.33,1.0,21,0,21,Tier 3 (Angel/Seed),Medium,IPO
3DF68D82,Robotics,2023,USA,New York,Pre-IPO,191.14,2054.22,83.99,2.06,88.5,180,0,180,Tier 3 (Angel/Seed),Low,Independent
E685F38B,Cybersecurity,2025,Germany,Munich,Seed,1.86,12.33,0.59,0.8,2.1,49,0,49,Tier 3 (Angel/Seed),Medium,Independent
8C593423,Web3/Crypto,2018,India,Delhi NCR,Series A,2.54,27.08,1.23,0.18,9.1,11,0,11,Tier 3 (Angel/Seed),None,Independent
70B485FE,Generative AI,2019,USA,New York,Seed,22.05,254.23,14.24,0.9,22.0,49,0,49,Tier 2 (Mid-size VC),None,Independent
C7B21501,Web3/Crypto,2019,USA,New York,Series A,7.12,75.65,4.43,0.62,9.9,50,37,13,Corporate VC (e.g. Google Ventures),High,Closed
C4E278C4,Generative AI,2023,USA,New York,Seed,0.0,25.22,0.95,0.38,0.0,34,0,34,Bootstrapped,Medium,Acquired
BFCE3544,FinTech,2017,USA,Austin,Seed,1.13,15.94,1.19,0.58,1.7,35,0,35,Tier 2 (Mid-size VC),High,Independent
E2DFE691,Web3/Crypto,2019,China,Shenzhen,Seed,2.15,40.7,3.47,0.29,5.5,15,11,4,Tier 3 (Angel/Seed),High,Closed
D9AA1F3D,HealthTech,2012,China,Hangzhou,Pre-IPO,151.67,1173.32,86.81,10.35,14.5,778,0,778,Tier 3 (Angel/Seed),High,Independent
74DFB715,Robotics,2018,Germany,Berlin,Series C+,23.89,181.75,19.69,3.12,7.4,194,0,194,Tier 3 (Angel/Seed),Medium,Independent
6F3E6737,Cybersecurity,2024,USA,San Francisco,Seed,0.0,31.39,1.3,0.71,0.0,49,12,37,Bootstrapped,High,Acquired
F667D76B,Generative AI,2024,USA,Boston,Series A,37.88,340.55,12.92,1.66,21.5,111,0,111,Tier 2 (Mid-size VC),High,IPO
A59FEBD2,EdTech,2015,China,Beijing,Series B,6.04,77.25,2.79,0.43,11.4,39,18,21,Corporate VC (e.g. Google Ventures),Medium,Independent
B65CCED6,ClimateTech,2020,USA,Austin,Post-IPO,683.35,7161.7,376.75,43.64,15.6,2799,613,2186,Tier 2 (Mid-size VC),Medium,Independent
A381A44B,Web3/Crypto,2015,USA,San Francisco,Series B,0.0,34.5,1.51,0.25,0.0,13,9,4,Bootstrapped,Medium,Acquired (Fire Sale)
A7861D8A,HealthTech,2019,India,Hyderabad,Seed,0.86,25.77,2.08,0.38,1.8,33,0,33,Tier 2 (Mid-size VC),Medium,Independent
172F1030,HealthTech,2020,USA,San Francisco,Series C+,14.22,62.95,3.72,0.85,15.0,53,0,53,Tier 3 (Angel/Seed),None,Closed
E05C068E,Robotics,2022,India,Mumbai,Pre-IPO,46.69,359.21,53.94,1.54,28.5,131,0,131,Corporate VC (e.g. Google Ventures),None,Independent
83CDA251,Cybersecurity,2021,USA,San Francisco,Post-IPO,249.11,955.64,72.38,15.31,16.2,910,46,864,Tier 2 (Mid-size VC),Low,Independent
5AB1BA78,EdTech,2015,USA,Seattle,Seed,1.33,13.51,0.61,0.6,1.9,36,0,36,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
004796A9,FinTech,2019,China,Beijing,Seed,0.74,21.9,1.27,0.35,1.6,26,0,26,Tier 3 (Angel/Seed),High,Independent
FE971335,Generative AI,2014,Japan,Tokyo,Series A,18.27,177.43,35.03,1.67,10.3,86,0,86,Tier 3 (Angel/Seed),Medium,Independent
5A29FA99,Generative AI,2020,USA,Miami,Series C+,143.53,1061.9,79.36,5.74,24.6,477,0,477,Tier 3 (Angel/Seed),High,Independent
43794567,Robotics,2014,China,Beijing,Series A,3.04,24.92,1.19,0.33,7.1,33,0,33,Tier 2 (Mid-size VC),Medium,Independent
2D088C08,FinTech,2022,USA,Miami,Series A,7.76,86.85,3.61,0.43,14.6,37,0,37,Corporate VC (e.g. Google Ventures),High,Independent
EEACD567,HealthTech,2020,China,Hangzhou,Series A,8.23,103.56,15.36,0.56,12.5,30,0,30,Corporate VC (e.g. Google Ventures),High,Independent
61AB9886,ClimateTech,2019,France,Paris,Series B,23.08,236.81,8.67,1.86,11.8,114,55,59,Tier 2 (Mid-size VC),None,Acquired
E97814FF,HealthTech,2020,UK,Oxford,Seed,2.16,26.57,1.67,0.27,5.8,26,0,26,Tier 2 (Mid-size VC),Medium,Independent
9B9B7469,Cybersecurity,2021,China,Hangzhou,Series C+,48.11,289.6,14.18,3.13,14.9,170,40,130,Tier 2 (Mid-size VC),Medium,Independent
6B7F66F6,Generative AI,2020,China,Shanghai,Seed,6.36,68.02,5.94,0.74,7.6,37,0,37,Tier 3 (Angel/Seed),None,Independent
45A0E2F7,SpaceTech,2015,China,Shanghai,Series C+,202.47,1349.32,129.33,7.53,26.5,567,0,567,Tier 2 (Mid-size VC),None,Independent
55F25791,Generative AI,2018,China,Shenzhen,Seed,6.51,43.78,2.38,0.6,9.3,55,0,55,Tier 2 (Mid-size VC),Medium,Independent
CDAC63DA,ClimateTech,2020,USA,Austin,Seed,0.36,15.08,0.51,0.5,0.6,29,0,29,Tier 3 (Angel/Seed),Medium,Acquired
E4D14E9E,Generative AI,2020,USA,Seattle,Series A,57.73,477.25,32.42,1.83,29.9,104,0,104,Tier 2 (Mid-size VC),Low,Independent
32F87F17,Web3/Crypto,2017,USA,San Francisco,Post-IPO,114.41,467.46,30.56,8.9,12.7,521,295,226,Tier 2 (Mid-size VC),None,Closed
78A13007,HealthTech,2017,India,Hyderabad,Seed,1.54,18.96,0.75,0.2,5.1,12,0,12,Tier 3 (Angel/Seed),Medium,Independent
E532540F,Autonomous Vehicles,2022,India,Mumbai,Seed,1.61,25.49,1.52,0.37,3.4,22,0,22,Corporate VC (e.g. Google Ventures),High,Independent
615532B4,HealthTech,2021,USA,Boston,Seed,2.91,39.89,2.59,0.16,11.2,11,6,5,Tier 2 (Mid-size VC),Medium,Closed
54961A06,EdTech,2017,Israel,Tel Aviv,Series A,5.3,70.57,3.41,0.32,12.6,17,4,13,Corporate VC (e.g. Google Ventures),High,Independent
69231FEF,Robotics,2020,USA,New York,Seed,1.72,15.64,2.83,0.13,7.5,11,0,11,Tier 2 (Mid-size VC),Medium,Independent
875DE136,SpaceTech,2019,USA,New York,Seed,9.85,81.73,4.48,0.41,19.3,34,0,34,Corporate VC (e.g. Google Ventures),None,Independent
1ED0AECD,Robotics,2017,India,Delhi NCR,Seed,1.26,29.62,1.03,0.31,3.1,17,0,17,Tier 3 (Angel/Seed),High,Independent
003ED352,HealthTech,2020,Israel,Jerusalem,Series A,11.06,89.38,15.8,0.97,10.3,56,33,23,Tier 3 (Angel/Seed),None,Acquired (Fire Sale)
BBD91429,HealthTech,2018,India,Hyderabad,Series A,3.76,32.13,1.15,0.55,5.8,42,0,42,Tier 2 (Mid-size VC),Low,Closed
C334A001,HealthTech,2022,USA,San Francisco,Series C+,139.53,1160.03,111.87,2.68,50.2,216,0,216,Tier 3 (Angel/Seed),High,Independent
7C3D7021,Generative AI,2021,China,Shenzhen,Seed,6.53,37.44,1.25,0.8,7.3,51,23,28,Tier 3 (Angel/Seed),Medium,Closed
D487ABEC,Cybersecurity,2013,USA,Miami,Series A,8.35,67.16,5.61,0.39,17.0,26,9,17,Tier 2 (Mid-size VC),None,IPO
74253BD8,Web3/Crypto,2013,USA,New York,Series A,0.0,35.73,1.88,0.34,0.0,31,23,8,Bootstrapped,Low,Closed
145B67A7,Generative AI,2022,China,Shanghai,Seed,7.69,47.07,2.61,0.84,8.2,61,0,61,Corporate VC (e.g. Google Ventures),Medium,Acquired
0202D1E8,Generative AI,2025,USA,San Francisco,Series A,4.62,47.98,6.83,0.59,6.7,37,0,37,Tier 3 (Angel/Seed),Medium,Independent
0F4466AC,EdTech,2021,USA,New York,Series C+,89.68,1024.0,79.75,3.71,23.5,280,61,219,Tier 2 (Mid-size VC),High,Independent
D5AB51B7,Autonomous Vehicles,2025,USA,Austin,Seed,0.69,19.64,3.25,0.19,2.4,12,0,12,Tier 3 (Angel/Seed),High,Independent
F64491EA,FinTech,2020,USA,New York,Seed,1.08,13.95,0.48,0.58,1.6,41,23,18,Tier 3 (Angel/Seed),High,Closed
AD324C50,Robotics,2020,China,Shanghai,Series A,30.76,360.28,35.67,2.67,11.1,206,108,98,Tier 3 (Angel/Seed),None,Closed
F27B3DFA,FinTech,2022,Israel,Tel Aviv,Seed,0.85,14.65,0.85,0.29,2.2,28,0,28,Tier 2 (Mid-size VC),Low,Independent
0B88C665,Generative AI,2020,India,Bengaluru,Seed,10.31,93.85,8.09,0.91,10.2,46,0,46,Tier 2 (Mid-size VC),None,Independent
2A85E10C,HealthTech,2022,France,Paris,Seed,0.59,21.19,1.04,0.11,2.8,7,0,7,Tier 3 (Angel/Seed),High,Closed
00E18185,HealthTech,2014,Israel,Tel Aviv,Seed,1.57,31.84,2.64,0.7,2.0,35,18,17,Tier 3 (Angel/Seed),High,Acquired (Fire Sale)
96796CCD,FinTech,2017,USA,Seattle,Series C+,77.62,530.13,66.2,7.61,10.1,509,236,273,Tier 3 (Angel/Seed),Low,Acquired
DECDFC4F,Generative AI,2014,China,Hangzhou,Series C+,71.81,343.29,12.9,3.01,23.1,179,0,179,Tier 2 (Mid-size VC),None,Independent
87935ABA,FinTech,2020,China,Hangzhou,Series A,4.25,38.89,3.96,0.52,6.9,34,12,22,Corporate VC (e.g. Google Ventures),Low,Independent
A38F5A81,Generative AI,2025,China,Shanghai,Series C+,140.49,735.75,112.66,3.09,44.0,285,0,285,Tier 3 (Angel/Seed),High,Independent
F9717E78,Generative AI,2013,USA,New York,Seed,0.0,42.88,2.07,0.5,0.0,28,10,18,Bootstrapped,Medium,Independent
E0203347,ClimateTech,2018,Canada,Vancouver,Seed,3.52,25.39,2.27,0.16,13.5,12,1,11,Tier 3 (Angel/Seed),Low,Independent
28630A2D,FinTech,2020,UK,Cambridge,Series A,2.25,24.48,2.85,0.48,3.9,47,0,47,Corporate VC (e.g. Google Ventures),None,Independent
14D5087E,Robotics,2018,Germany,Berlin,Series B,29.92,123.11,5.73,1.34,20.8,128,0,128,Tier 3 (Angel/Seed),High,Independent
FC3E000A,Generative AI,2018,USA,Boston,Seed,4.95,65.08,10.71,0.46,8.8,28,0,28,Corporate VC (e.g. Google Ventures),High,Independent
EF3C69BE,Generative AI,2024,China,Hangzhou,Post-IPO,684.65,6780.9,290.24,15.63,43.5,1419,0,1419,Tier 2 (Mid-size VC),High,Independent
EC4768DE,SpaceTech,2020,USA,San Francisco,Seed,2.36,31.98,5.13,0.53,3.7,46,0,46,Tier 2 (Mid-size VC),High,Closed
AD451012,SpaceTech,2021,Israel,Tel Aviv,Seed,3.66,46.55,8.94,0.44,6.8,26,13,13,Tier 3 (Angel/Seed),Medium,Independent
37BBF72A,ClimateTech,2019,India,Mumbai,Seed,1.35,28.36,2.04,0.63,1.8,36,17,19,Tier 3 (Angel/Seed),Medium,Acquired
D8B8E85C,Robotics,2020,Israel,Tel Aviv,Series B,0.0,24.78,1.48,0.62,0.0,43,0,43,Bootstrapped,High,Independent
1CA939E9,FinTech,2016,Germany,Berlin,Series A,4.4,41.74,1.59,0.99,4.0,51,29,22,Tier 2 (Mid-size VC),Medium,Acquired (Fire Sale)
E0FC10EA,Generative AI,2017,USA,Seattle,Series A,252.54,2748.44,165.03,8.3,30.1,550,0,550,Tier 2 (Mid-size VC),High,Independent
60580F97,Generative AI,2019,USA,Austin,Seed,2.18,21.26,1.48,0.33,5.1,24,0,24,Tier 3 (Angel/Seed),Low,Independent
B0FA3A03,Autonomous Vehicles,2019,China,Shenzhen,Seed,2.78,38.67,2.54,0.45,5.1,33,12,21,Tier 2 (Mid-size VC),High,Independent
04716F5D,HealthTech,2014,Israel,Jerusalem,Series B,14.27,112.62,5.73,0.86,14.9,70,0,70,Tier 2 (Mid-size VC),Medium,Independent
170DC25F,Generative AI,2017,USA,Austin,Seed,1.69,21.24,0.78,0.46,3.0,28,0,28,Tier 3 (Angel/Seed),High,Closed
537FFAF5,HealthTech,2021,UK,Cambridge,Seed,2.06,18.71,1.59,0.81,2.3,41,0,41,Tier 3 (Angel/Seed),High,Independent
3D904B1C,HealthTech,2016,USA,Seattle,Series A,3.53,26.07,1.35,0.21,11.4,14,0,14,Tier 3 (Angel/Seed),Low,Independent
B3A82A05,Generative AI,2019,USA,Boston,Series A,23.28,126.26,5.7,3.63,6.2,194,104,90,Corporate VC (e.g. Google Ventures),Medium,Closed
DE4E3C3B,Web3/Crypto,2021,Canada,Vancouver,Series A,17.36,107.55,4.2,1.02,15.5,51,25,26,Tier 3 (Angel/Seed),Medium,Independent
4054F5F4,Autonomous Vehicles,2019,USA,Miami,Series B,31.54,232.13,17.3,3.02,10.1,214,0,214,Tier 2 (Mid-size VC),Low,Independent
60563487,SpaceTech,2020,USA,New York,Series B,26.83,225.76,8.44,1.18,21.0,81,0,81,Corporate VC (e.g. Google Ventures),Low,Independent
3BFE2BF9,Robotics,2020,USA,Miami,Seed,1.22,27.05,2.96,0.16,4.7,11,0,11,Tier 3 (Angel/Seed),Low,Closed
D0C81A34,HealthTech,2018,UK,Oxford,Series C+,105.34,758.19,28.98,6.33,16.4,329,0,329,Tier 3 (Angel/Seed),High,Closed
9341E981,Web3/Crypto,2013,USA,Boston,Seed,1.48,34.9,3.4,0.17,5.5,15,8,7,Tier 3 (Angel/Seed),Low,Acquired (Fire Sale)
BDC738F0,Autonomous Vehicles,2015,Israel,Tel Aviv,Seed,0.48,17.54,0.62,0.17,1.8,10,0,10,Tier 3 (Angel/Seed),High,Independent
8B4FA60C,Generative AI,2019,USA,Austin,Series A,159.78,1692.15,61.5,17.22,9.2,940,381,559,Tier 3 (Angel/Seed),High,Independent
65CC7DF2,Web3/Crypto,2015,UK,London,Pre-IPO,202.76,666.16,39.94,20.61,9.8,1272,953,319,Tier 2 (Mid-size VC),Medium,Acquired (Fire Sale)
74A70157,ClimateTech,2023,USA,Austin,Series B,34.9,349.5,24.21,1.37,23.7,77,0,77,"Tier 1 (e.g. Sequoia, a16z)",None,Independent
FEBDD4A9,FinTech,2020,USA,San Francisco,Pre-IPO,39.88,173.91,7.15,3.19,12.1,276,0,276,Corporate VC (e.g. Google Ventures),Medium,Independent
E9D06FF3,Web3/Crypto,2014,USA,Seattle,Series B,21.35,110.74,8.49,1.58,12.7,157,105,52,Tier 2 (Mid-size VC),High,Closed
273BDB62,Robotics,2021,USA,Miami,Series A,14.11,106.85,20.35,1.1,11.8,70,0,70,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
FF64DD8B,Generative AI,2021,USA,San Francisco,Seed,2.81,14.9,0.9,0.29,7.2,19,0,19,Tier 3 (Angel/Seed),None,Independent
5B0ED404,FinTech,2016,USA,Seattle,Seed,1.63,17.32,0.87,0.48,2.8,24,0,24,Corporate VC (e.g. Google Ventures),Low,Independent
C299C4C7,Autonomous Vehicles,2020,Canada,Montreal,Series C+,139.14,1254.08,52.69,4.16,32.7,360,0,360,Tier 2 (Mid-size VC),High,Independent
7E45FF46,Generative AI,2018,USA,Miami,Series A,54.22,480.13,91.46,5.08,10.5,321,0,321,Tier 3 (Angel/Seed),High,Independent
BFB37EF5,Cybersecurity,2014,China,Beijing,Post-IPO,137.72,1643.75,69.58,5.03,26.8,401,0,401,Tier 2 (Mid-size VC),Low,Independent
D48866F2,Generative AI,2019,China,Shanghai,Series B,97.91,791.12,34.5,3.27,29.1,289,0,289,Tier 2 (Mid-size VC),High,Independent
E8546B99,ClimateTech,2019,Canada,Montreal,Pre-IPO,116.94,488.97,23.6,3.56,32.0,349,114,235,Tier 3 (Angel/Seed),High,IPO
DC9B536E,Cybersecurity,2019,China,Shenzhen,Pre-IPO,94.99,530.88,20.08,7.46,12.6,377,0,377,Corporate VC (e.g. Google Ventures),Medium,Acquired
F4818332,Robotics,2022,USA,Miami,Series A,13.42,61.23,2.46,0.84,14.3,65,0,65,Tier 2 (Mid-size VC),High,Independent
6A5CD4EE,FinTech,2023,USA,San Francisco,Series C+,40.89,226.01,28.79,1.7,22.7,99,0,99,Tier 3 (Angel/Seed),Low,Independent
EF634001,ClimateTech,2020,USA,Miami,Pre-IPO,51.31,456.16,25.57,1.74,27.9,125,0,125,Tier 2 (Mid-size VC),Medium,Independent
080AF117,Cybersecurity,2018,USA,Boston,Series A,4.01,58.44,2.45,0.49,6.8,32,0,32,Tier 3 (Angel/Seed),High,Independent
69226821,EdTech,2021,USA,Miami,Seed,2.99,51.8,2.6,0.68,3.8,54,0,54,Tier 3 (Angel/Seed),Medium,Independent
9A222477,HealthTech,2018,China,Shenzhen,Seed,1.19,20.54,2.26,0.88,1.2,52,30,22,Tier 3 (Angel/Seed),Medium,Closed
82D84B73,Web3/Crypto,2019,USA,Seattle,Series B,7.19,94.9,9.3,0.25,20.5,17,6,11,Tier 2 (Mid-size VC),Medium,Acquired
6930B9EE,Generative AI,2021,China,Shenzhen,Series B,64.15,623.3,33.98,2.14,28.6,171,0,171,Tier 3 (Angel/Seed),High,Closed
D5156421,HealthTech,2019,China,Shanghai,Seed,2.81,20.47,1.1,0.46,5.0,41,19,22,Corporate VC (e.g. Google Ventures),Medium,Independent
0BE204AE,HealthTech,2015,China,Shanghai,Series B,83.58,450.36,49.21,2.71,29.7,241,0,241,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
3F0A418B,Cybersecurity,2020,USA,Boston,Seed,1.09,15.02,1.29,0.73,1.3,41,0,41,Tier 2 (Mid-size VC),Medium,Independent
F515069E,EdTech,2019,Israel,Jerusalem,Seed,0.99,13.53,0.89,0.45,1.8,39,0,39,Tier 3 (Angel/Seed),High,Closed
076E3768,Generative AI,2018,China,Shanghai,Series C+,199.22,1231.32,99.59,6.11,32.1,548,0,548,Corporate VC (e.g. Google Ventures),High,Independent
D853989D,Generative AI,2020,China,Shanghai,Seed,2.48,40.53,1.39,0.23,7.5,14,0,14,Tier 2 (Mid-size VC),None,Independent
5AFA424E,Autonomous Vehicles,2015,USA,Austin,Series B,36.05,128.43,4.36,2.38,14.5,158,59,99,Tier 3 (Angel/Seed),High,Independent
323B40A9,Robotics,2016,UK,Cambridge,Seed,2.42,31.5,4.87,0.18,8.6,13,0,13,Tier 2 (Mid-size VC),Medium,Independent
7DA4B16E,Cybersecurity,2017,USA,Boston,Series A,7.01,42.44,3.79,0.38,14.6,25,0,25,Corporate VC (e.g. Google Ventures),High,Closed
340415CF,HealthTech,2019,USA,Boston,Series A,5.21,50.66,2.31,0.31,12.7,18,7,11,Tier 3 (Angel/Seed),Medium,Independent
4AFD8556,Generative AI,2017,France,Paris,Seed,4.44,28.51,1.44,0.47,7.8,25,8,17,Tier 2 (Mid-size VC),Medium,Closed
CC34D292,Generative AI,2020,Israel,Tel Aviv,Series C+,249.68,792.81,43.62,9.6,25.7,768,0,768,Tier 3 (Angel/Seed),Medium,Independent
F26952D5,HealthTech,2020,USA,Boston,Seed,0.74,16.65,0.62,0.42,1.4,40,0,40,Corporate VC (e.g. Google Ventures),Medium,Closed
52A93201,HealthTech,2020,USA,Seattle,Series C+,0.0,48.11,2.65,0.07,0.0,5,2,3,Bootstrapped,High,Independent
9D04B221,Robotics,2016,Germany,Munich,Pre-IPO,53.69,452.37,27.38,5.33,9.9,279,0,279,Corporate VC (e.g. Google Ventures),High,Closed
BC4E6F3C,Cybersecurity,2020,Canada,Montreal,Seed,0.47,13.32,2.25,0.25,1.3,16,0,16,Tier 3 (Angel/Seed),Low,Independent
121D1994,SpaceTech,2023,USA,Austin,Series B,67.08,610.48,25.9,3.08,21.1,173,0,173,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
D402DFD3,FinTech,2014,USA,New York,Seed,0.0,2.16,0.12,0.51,0.0,37,11,26,Bootstrapped,Medium,Closed
571810C7,Robotics,2020,USA,San Francisco,Seed,1.15,19.29,1.4,0.14,4.8,10,4,6,Tier 2 (Mid-size VC),High,Independent
6C426EA0,Robotics,2022,Canada,Toronto,Seed,0.67,24.11,2.17,0.16,2.6,9,0,9,Tier 2 (Mid-size VC),High,Independent
26E08D41,Robotics,2019,France,Paris,Series A,16.77,149.19,10.96,0.76,19.5,51,0,51,Corporate VC (e.g. Google Ventures),Medium,Acquired
ADC8D40A,Generative AI,2022,UK,Oxford,Series B,211.26,2197.97,97.84,14.52,14.5,871,0,871,"Tier 1 (e.g. Sequoia, a16z)",High,Closed
BBCEE4F1,Web3/Crypto,2015,USA,Seattle,Series A,33.53,311.72,20.32,2.65,12.2,202,118,84,"Tier 1 (e.g. Sequoia, a16z)",None,Acquired (Fire Sale)
257C703B,Cybersecurity,2021,China,Beijing,Seed,1.46,34.53,1.44,0.78,1.7,42,0,42,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
4A4A60C2,Generative AI,2014,Israel,Jerusalem,Series A,73.17,332.05,37.25,3.19,22.2,177,0,177,Tier 2 (Mid-size VC),None,Independent
C511FD6A,Generative AI,2017,USA,Miami,Series B,277.37,1744.12,62.1,16.19,17.0,1171,0,1171,Tier 3 (Angel/Seed),High,Acquired
1E1D05B7,Generative AI,2019,China,Shenzhen,Series A,7.53,33.24,1.21,0.27,20.4,18,0,18,Tier 2 (Mid-size VC),Low,Independent
F11926B7,Generative AI,2019,USA,New York,Series A,12.96,150.68,14.25,1.07,11.1,72,0,72,Tier 2 (Mid-size VC),Medium,Independent
681387EA,Cybersecurity,2016,USA,San Francisco,Series A,1.9,17.41,0.62,0.77,2.2,42,0,42,Tier 3 (Angel/Seed),High,Independent
E63EA69A,Generative AI,2019,India,Delhi NCR,Series B,16.47,90.64,9.89,0.78,18.7,64,0,64,Tier 3 (Angel/Seed),Low,Independent
D83A90D0,Autonomous Vehicles,2013,Israel,Tel Aviv,Seed,0.75,13.82,0.63,0.39,1.5,21,0,21,Corporate VC (e.g. Google Ventures),High,Closed
572A3260,Robotics,2012,Israel,Tel Aviv,Pre-IPO,164.25,502.58,29.2,4.16,38.6,382,0,382,Tier 3 (Angel/Seed),High,Independent
BDF3FAA2,Autonomous Vehicles,2021,UK,Oxford,Seed,0.21,15.3,0.68,0.34,0.5,24,0,24,Tier 3 (Angel/Seed),None,IPO
9B68D066,FinTech,2023,China,Shenzhen,Series A,7.48,74.29,5.08,0.33,17.4,21,5,16,Corporate VC (e.g. Google Ventures),High,Independent
CEF998A5,Generative AI,2019,USA,Boston,Seed,5.93,32.51,1.42,0.5,9.9,28,0,28,Corporate VC (e.g. Google Ventures),High,Independent
15527925,Robotics,2021,USA,Miami,Series B,25.81,94.61,12.61,3.02,8.3,212,112,100,Corporate VC (e.g. Google Ventures),Low,Acquired (Fire Sale)
3A445517,HealthTech,2022,Canada,Montreal,Seed,1.92,34.77,5.34,0.75,2.3,39,0,39,"Tier 1 (e.g. Sequoia, a16z)",Low,Independent
2EFCBD76,ClimateTech,2021,China,Beijing,Seed,0.67,11.91,0.58,0.34,1.5,25,0,25,Tier 3 (Angel/Seed),High,Independent
B0CE49C7,Cybersecurity,2021,USA,Austin,Series A,7.48,56.29,3.5,0.54,11.7,27,0,27,Tier 2 (Mid-size VC),None,Independent
E684CB29,Autonomous Vehicles,2020,India,Mumbai,Series A,4.28,57.84,3.25,0.84,4.6,56,22,34,"Tier 1 (e.g. Sequoia, a16z)",High,Independent
385FF6F5,Web3/Crypto,2018,China,Hangzhou,Seed,2.14,18.08,0.87,0.96,2.0,49,43,6,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale)
6C55E725,Robotics,2022,France,Paris,Seed,5.25,38.9,2.4,0.74,6.2,41,0,41,Tier 3 (Angel/Seed),High,Independent
CB18FE7D,FinTech,2018,USA,Boston,Seed,1.74,27.11,1.98,0.34,4.0,23,0,23,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent
9098994B,FinTech,2018,USA,Seattle,Series B,48.87,245.11,12.14,1.89,24.6,155,0,155,Tier 2 (Mid-size VC),Medium,Closed
87C65DC6,Cybersecurity,2021,USA,Austin,Series C+,63.21,225.08,9.02,3.13,19.6,255,0,255,Tier 2 (Mid-size VC),Medium,Acquired
5DA874DD,Generative AI,2019,USA,New York,Pre-IPO,147.01,1098.87,104.8,10.18,14.3,555,0,555,Tier 3 (Angel/Seed),High,Independent
6A1D1D04,Robotics,2021,USA,San Francisco,Seed,0.0,47.41,4.83,0.61,0.0,34,18,16,Bootstrapped,High,Closed
80314991,Generative AI,2020,USA,Miami,Seed,5.97,55.12,2.39,0.98,5.5,49,0,49,Tier 2 (Mid-size VC),Low,Independent
560E5174,Generative AI,2012,USA,Austin,Series C+,413.83,4980.13,286.46,25.22,16.3,2005,480,1525,Corporate VC (e.g. Google Ventures),Medium,Independent
6E405A85,FinTech,2017,USA,New York,Series B,21.97,272.64,13.11,2.03,10.3,119,47,72,Tier 3 (Angel/Seed),None,Independent
9014240B,Generative AI,2019,China,Hangzhou,Series A,11.29,154.32,8.8,0.57,16.9,32,12,20,Tier 2 (Mid-size VC),None,Independent
966BD746,HealthTech,2019,USA,New York,Seed,1.06,20.71,2.07,0.23,3.2,16,8,8,Corporate VC (e.g. Google Ventures),Low,Independent
4D76D681,SpaceTech,2022,USA,Miami,Series C+,156.09,720.85,97.24,6.39,24.1,418,0,418,Tier 2 (Mid-size VC),Low,Independent
BE8878C7,HealthTech,2018,Israel,Jerusalem,Series A,13.75,140.77,21.28,0.99,12.6,55,0,55,Tier 2 (Mid-size VC),High,Independent
9614AFD3,Robotics,2019,France,Lyon,Series B,15.04,55.18,3.34,1.27,11.0,70,0,70,Corporate VC (e.g. Google Ventures),High,Independent
BFB54DEA,Cybersecurity,2020,Singapore,Singapore,Series A,3.57,33.27,4.28,0.74,4.2,44,23,21,Tier 3 (Angel/Seed),Medium,Acquired (Fire Sale)
73C0F3A9,HealthTech,2018,China,Shenzhen,Series A,33.09,264.28,17.51,2.64,12.1,149,0,149,Tier 3 (Angel/Seed),Low,Acquired
76144BE6,HealthTech,2021,Canada,Vancouver,Series A,28.51,211.51,9.23,1.92,14.1,151,0,151,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired
CD868F55,ClimateTech,2020,USA,Boston,Seed,1.03,23.58,3.01,0.3,2.6,25,0,25,Corporate VC (e.g. Google Ventures),High,Independent
9DFEE46C,FinTech,2019,USA,New York,Seed,1.6,27.73,5.3,0.72,2.0,41,0,41,Tier 2 (Mid-size VC),Low,Independent
